0.542587,0.504029,0.465257,0.424309,0.380014,0.33732,0.301092,0.26567,0.227373,0.208156,0.228361,0.274527,0.322966,0.362374,0.398732,0.443958,0.495109,0.545077,0.593867,0.642712,
0.545256,0.505879,0.466317,0.424815,0.380329,0.337387,0.300509,0.26476,0.227121,0.208543,0.228509,0.274679,0.324553,0.365362,0.401166,0.445063,0.496117,0.546916,0.596658,0.646441,
0.547753,0.507625,0.467337,0.425323,0.380664,0.3375,0.300021,0.263947,0.226884,0.208869,0.228577,0.27467,0.325812,0.367998,0.403391,0.446003,0.496858,0.548382,0.598989,0.649624,
0.550093,0.509278,0.468322,0.425835,0.381016,0.337655,0.299621,0.263223,0.226662,0.20914,0.228576,0.27452,0.32678,0.370315,0.405427,0.446802,0.497364,0.549514,0.60091,0.652321,
0.552294,0.510846,0.469274,0.426349,0.381384,0.337848,0.299301,0.262583,0.226457,0.209364,0.228514,0.274249,0.327485,0.372341,0.40729,0.447478,0.497664,0.550349,0.602464,0.654583,
0.554367,0.512337,0.470197,0.426865,0.381767,0.338075,0.299054,0.262019,0.226267,0.209545,0.228398,0.27387,0.327954,0.374098,0.408996,0.44805,0.497782,0.550916,0.603689,0.656454,
0.556324,0.513759,0.471092,0.427384,0.382163,0.338333,0.298874,0.261528,0.226092,0.20969,0.228235,0.273398,0.328212,0.375607,0.410557,0.448532,0.497741,0.551242,0.604616,0.657973,
0.558175,0.515116,0.471963,0.427904,0.38257,0.33862,0.298756,0.261104,0.225932,0.209802,0.228032,0.272844,0.328278,0.376887,0.411984,0.448937,0.497559,0.551351,0.605273,0.659174,
0.55993,0.516414,0.472811,0.428426,0.382989,0.338931,0.298695,0.260743,0.225788,0.209885,0.227792,0.272218,0.32817,0.377954,0.413286,0.449277,0.497254,0.551264,0.605687,0.660087,
0.561596,0.517658,0.473637,0.428949,0.383417,0.339267,0.298687,0.260441,0.225659,0.209944,0.227521,0.27153,0.327905,0.37882,0.41447,0.449562,0.496841,0.551,0.605879,0.660738,
0.56318,0.518852,0.474444,0.429474,0.383855,0.339624,0.298727,0.260195,0.225546,0.209981,0.227221,0.270789,0.327498,0.379499,0.415543,0.4498,0.496335,0.550573,0.605868,0.66115,
0.564689,0.52,0.475233,0.43,0.384301,0.34,0.298813,0.26,0.225447,0.21,0.226898,0.27,0.32696,0.38,0.416511,0.45,0.495746,0.55,0.605671,0.661343,
0.56528,0.521454,0.47737,0.431846,0.384777,0.339613,0.298762,0.260596,0.226644,0.211942,0.229023,0.270853,0.326278,0.380222,0.419837,0.454969,0.499848,0.55257,0.606823,0.661121,
0.565843,0.522838,0.479411,0.433643,0.385293,0.339278,0.298724,0.261178,0.227777,0.213723,0.230971,0.271663,0.325579,0.3802,0.422689,0.459505,0.503677,0.554977,0.607893,0.660894,
0.566381,0.524159,0.481363,0.435393,0.385846,0.338992,0.298698,0.261747,0.228853,0.215358,0.232757,0.272432,0.324872,0.379961,0.425107,0.463638,0.507253,0.557232,0.608889,0.66066,
0.566896,0.525419,0.483231,0.4371,0.386434,0.338753,0.298682,0.262304,0.229877,0.21686,0.234394,0.273163,0.324161,0.37953,0.427126,0.467395,0.510594,0.559348,0.609816,0.66042,
0.567389,0.526625,0.485023,0.438766,0.387053,0.338559,0.298678,0.26285,0.230854,0.218241,0.235892,0.273855,0.323452,0.37893,0.428777,0.4708,0.513714,0.561334,0.610677,0.660175,
0.567862,0.527778,0.486743,0.440393,0.387702,0.338408,0.298684,0.263385,0.231789,0.219513,0.237263,0.27451,0.32275,0.378181,0.430088,0.473873,0.516628,0.5632,0.611477,0.659924,
0.568315,0.528884,0.488395,0.441983,0.388379,0.338298,0.2987,0.26391,0.232685,0.220685,0.238516,0.275129,0.322058,0.377302,0.431086,0.476634,0.519346,0.564953,0.612219,0.659667,
0.568751,0.529944,0.489985,0.443539,0.389083,0.338227,0.298725,0.264426,0.233546,0.221766,0.239659,0.275713,0.321378,0.376309,0.431793,0.479098,0.52188,0.566602,0.612908,0.659404,
0.56917,0.530963,0.491515,0.445061,0.389811,0.338194,0.29876,0.264934,0.234375,0.222764,0.240699,0.276261,0.320714,0.375217,0.432231,0.481283,0.524238,0.568151,0.613546,0.659136,
0.569573,0.531941,0.49299,0.446552,0.390562,0.338197,0.298804,0.265433,0.235176,0.223686,0.241644,0.276775,0.320068,0.374041,0.432419,0.483201,0.526428,0.569608,0.614137,0.658862,
0.569961,0.532883,0.494414,0.448013,0.391334,0.338236,0.298858,0.265924,0.23595,0.224539,0.242501,0.277254,0.31944,0.372792,0.432377,0.484865,0.528457,0.570978,0.614682,0.658582,
0.570336,0.53379,0.495788,0.449446,0.392126,0.338308,0.29892,0.266407,0.2367,0.225329,0.243274,0.277698,0.318832,0.371484,0.43212,0.486286,0.530332,0.572264,0.615185,0.658297,
0.570697,0.534663,0.497116,0.450851,0.392938,0.338414,0.298991,0.266882,0.237428,0.226062,0.24397,0.278108,0.318244,0.370126,0.431665,0.487475,0.532058,0.573472,0.615648,0.658007,
0.571046,0.535506,0.498401,0.452229,0.393767,0.338552,0.29907,0.26735,0.238137,0.226743,0.244594,0.278483,0.317678,0.368729,0.431026,0.488441,0.53364,0.574605,0.616072,0.657711,
0.571383,0.536319,0.499644,0.453582,0.394612,0.33872,0.299158,0.26781,0.238827,0.227378,0.24515,0.278824,0.317134,0.367302,0.430218,0.489193,0.535083,0.575666,0.61646,0.65741,
0.571708,0.537105,0.500849,0.454911,0.395473,0.338919,0.299254,0.268263,0.2395,0.22797,0.245642,0.27913,0.31661,0.365854,0.429252,0.489739,0.536389,0.576659,0.616813,0.657103,
0.572024,0.537865,0.502016,0.456216,0.396348,0.339147,0.299359,0.268709,0.240159,0.228525,0.246076,0.279401,0.316108,0.364392,0.428141,0.490086,0.537563,0.577586,0.617133,0.656791,
0.572329,0.538599,0.503149,0.457499,0.397238,0.339404,0.299472,0.269147,0.240803,0.229045,0.246453,0.279636,0.315626,0.362925,0.426897,0.490241,0.538607,0.578451,0.617422,0.656474,
0.572625,0.539311,0.504248,0.45876,0.398139,0.339688,0.299593,0.269577,0.241435,0.229536,0.246779,0.279836,0.315165,0.361459,0.425531,0.490211,0.539524,0.579255,0.617682,0.656152,
0.572912,0.54,0.505316,0.46,0.399053,0.34,0.299723,0.27,0.242055,0.23,0.247055,0.28,0.314723,0.36,0.424053,0.49,0.540316,0.58,0.617912,0.655825,
0.575441,0.541896,0.506903,0.462944,0.405489,0.348882,0.307246,0.274375,0.244079,0.231457,0.249563,0.284842,0.322239,0.367838,0.429457,0.493081,0.542375,0.581413,0.618604,0.655808,
0.577883,0.543736,0.508442,0.46575,0.411583,0.357308,0.31449,0.278698,0.246109,0.232822,0.251818,0.289215,0.329116,0.375187,0.434658,0.496072,0.544356,0.582769,0.619269,0.65579,
0.580245,0.545526,0.509936,0.468425,0.417358,0.365318,0.321474,0.282973,0.248149,0.234104,0.253842,0.293162,0.335415,0.38208,0.439666,0.498981,0.546264,0.584071,0.619907,0.65577,
0.582531,0.547266,0.511388,0.470979,0.42284,0.372947,0.328221,0.287202,0.250199,0.235312,0.255655,0.296721,0.341186,0.388549,0.444489,0.501816,0.548106,0.585319,0.620519,0.655749,
0.584744,0.548959,0.5128,0.473418,0.428048,0.380225,0.334746,0.291387,0.252264,0.236455,0.257275,0.299927,0.346473,0.394621,0.449134,0.504582,0.549887,0.586517,0.621108,0.655727,
0.586887,0.550608,0.514173,0.47575,0.433002,0.387178,0.341065,0.295532,0.254343,0.23754,0.258719,0.302808,0.351313,0.40032,0.453608,0.507284,0.55161,0.587667,0.621673,0.655702,
0.588965,0.552214,0.515511,0.477981,0.437717,0.39383,0.347192,0.299637,0.256439,0.238574,0.26,0.305392,0.355742,0.405666,0.457918,0.509928,0.553281,0.58877,0.622215,0.655677,
0.590981,0.55378,0.516814,0.480116,0.442209,0.400201,0.353138,0.303706,0.258553,0.239564,0.261133,0.307701,0.359789,0.410681,0.462068,0.512517,0.554904,0.589831,0.622737,0.655649,
0.592938,0.555308,0.518085,0.482162,0.446492,0.406309,0.358915,0.307738,0.260686,0.240516,0.262129,0.309757,0.363481,0.41538,0.466064,0.515054,0.556483,0.59085,0.623237,0.655619,
0.594838,0.556798,0.519325,0.484124,0.450578,0.412173,0.364533,0.311736,0.262839,0.241436,0.263,0.311579,0.366842,0.419781,0.469909,0.517542,0.558021,0.59183,0.623718,0.655588,
0.596684,0.558254,0.520535,0.486005,0.45448,0.417805,0.369999,0.3157,0.265012,0.24233,0.263756,0.313183,0.369895,0.423897,0.473608,0.519982,0.559521,0.592774,0.624179,0.655554,
0.598479,0.559676,0.521718,0.487812,0.458208,0.423221,0.375323,0.319632,0.267206,0.243203,0.264406,0.314585,0.372658,0.427741,0.477164,0.522377,0.560988,0.593683,0.624622,0.655519,
0.600225,0.561066,0.522874,0.489547,0.461771,0.428432,0.380512,0.323532,0.269422,0.24406,0.264959,0.315799,0.37515,0.431326,0.48058,0.524729,0.562423,0.594561,0.625048,0.655481,
0.601923,0.562425,0.524005,0.491215,0.465178,0.433449,0.385572,0.327401,0.27166,0.244906,0.265424,0.316838,0.377387,0.434663,0.48386,0.527037,0.56383,0.595409,0.625456,0.655441,
0.603577,0.563755,0.525112,0.49282,0.468439,0.438283,0.390509,0.33124,0.273919,0.245746,0.265808,0.317715,0.379385,0.437762,0.487006,0.529302,0.565212,0.59623,0.625848,0.655399,
0.605188,0.565056,0.526196,0.494364,0.471559,0.442942,0.39533,0.33505,0.276202,0.246585,0.266117,0.318439,0.381158,0.440633,0.49002,0.531526,0.566571,0.597025,0.626224,0.655355,
0.606758,0.56633,0.527258,0.495851,0.474548,0.447436,0.400039,0.33883,0.278507,0.247425,0.266359,0.31902,0.382718,0.443284,0.492904,0.533707,0.567908,0.597798,0.626584,0.655308,
0.608289,0.567578,0.528299,0.497284,0.477411,0.451772,0.40464,0.342582,0.280834,0.248272,0.26654,0.319469,0.384078,0.445724,0.495661,0.535847,0.569227,0.59855,0.626929,0.655259,
0.609781,0.568801,0.52932,0.498666,0.480155,0.455958,0.409139,0.346305,0.283184,0.249129,0.266664,0.319793,0.385249,0.44796,0.498291,0.537945,0.57053,0.599283,0.62726,0.655207,
0.611238,0.57,0.530322,0.5,0.482785,0.46,0.41354,0.35,0.285555,0.25,0.266738,0.32,0.386241,0.45,0.500798,0.54,0.571817,0.6,0.627577,0.655154,
0.612763,0.571865,0.532293,0.500855,0.481176,0.456685,0.410379,0.348015,0.285251,0.251704,0.269378,0.320603,0.384018,0.447873,0.501177,0.541802,0.573503,0.601257,0.628374,0.655497,
0.61425,0.573683,0.534222,0.501733,0.479666,0.453461,0.407259,0.346027,0.284882,0.253239,0.271865,0.321299,0.381914,0.445634,0.501327,0.54348,0.575142,0.60248,0.629153,0.655835,
0.615698,0.575455,0.53611,0.502633,0.478254,0.450326,0.404179,0.344036,0.284453,0.254616,0.274204,0.322079,0.379931,0.443295,0.501252,0.545032,0.576734,0.603672,0.629914,0.656167,
0.617111,0.577182,0.53796,0.503553,0.476936,0.44728,0.401138,0.342042,0.283967,0.255841,0.276398,0.322933,0.378074,0.440871,0.500959,0.546455,0.57828,0.604832,0.630657,0.656495,
0.618488,0.578867,0.539773,0.504491,0.475709,0.444322,0.398136,0.340045,0.283425,0.256922,0.27845,0.323854,0.376345,0.438373,0.500455,0.547749,0.579779,0.605962,0.631384,0.656818,
0.619832,0.580511,0.541549,0.505446,0.47457,0.441451,0.395173,0.338047,0.282831,0.257866,0.280365,0.324832,0.374744,0.435814,0.499745,0.548911,0.581232,0.607062,0.632094,0.657136,
0.621144,0.582116,0.54329,0.506417,0.473518,0.438667,0.392249,0.336046,0.282186,0.258681,0.282145,0.325858,0.373274,0.433207,0.498837,0.549938,0.582638,0.608135,0.632788,0.657449,
0.622425,0.583683,0.544998,0.507403,0.472551,0.435968,0.389363,0.334045,0.281493,0.259371,0.283795,0.326924,0.371935,0.430563,0.497739,0.55083,0.583995,0.609181,0.633466,0.657758,
0.623675,0.585214,0.546672,0.508402,0.471664,0.433354,0.386515,0.332042,0.280754,0.259945,0.285316,0.328022,0.370725,0.427893,0.496457,0.551582,0.585303,0.6102,0.63413,0.658062,
0.624897,0.58671,0.548315,0.509413,0.470857,0.430824,0.383705,0.330039,0.279971,0.260406,0.286714,0.329144,0.369645,0.42521,0.494999,0.552194,0.586559,0.611195,0.634779,0.658361,
0.626091,0.588173,0.549927,0.510436,0.470126,0.428377,0.380933,0.328035,0.279146,0.260761,0.287991,0.330281,0.368694,0.422524,0.493372,0.552662,0.587763,0.612166,0.635414,0.658655,
0.627258,0.589603,0.55151,0.511469,0.46947,0.426013,0.378199,0.326031,0.27828,0.261016,0.289151,0.331426,0.367868,0.419847,0.491586,0.552984,0.588911,0.613114,0.636036,0.658946,
0.6284,0.591001,0.553063,0.512511,0.468886,0.423731,0.375503,0.324027,0.277374,0.261174,0.290196,0.332572,0.367166,0.417188,0.489647,0.553158,0.590003,0.61404,0.636644,0.659231,
0.629516,0.59237,0.554589,0.513562,0.468372,0.421531,0.372844,0.322022,0.276432,0.261242,0.29113,0.33371,0.366584,0.41456,0.487563,0.553181,0.591035,0.614945,0.637239,0.659512,
0.630608,0.593709,0.556088,0.514621,0.467927,0.419411,0.370224,0.320018,0.275452,0.261224,0.291956,0.334833,0.36612,0.411972,0.485344,0.55305,0.592005,0.615831,0.637821,0.659789,
0.631677,0.59502,0.55756,0.515686,0.467547,0.417372,0.367642,0.318014,0.274439,0.261124,0.292677,0.335936,0.365769,0.409436,0.482997,0.552763,0.59291,0.616698,0.638391,0.660062,
0.632723,0.596303,0.559006,0.516757,0.467232,0.415411,0.365098,0.31601,0.273391,0.260947,0.293296,0.33701,0.365529,0.40696,0.48053,0.552317,0.593749,0.617547,0.638949,0.66033,
0.633748,0.597561,0.560428,0.517834,0.466979,0.41353,0.362593,0.314006,0.272311,0.260698,0.293815,0.33805,0.365394,0.404556,0.477953,0.55171,0.594518,0.61838,0.639496,0.660594,
0.634751,0.598793,0.561826,0.518915,0.466786,0.411726,0.360126,0.312003,0.2712,0.260381,0.294238,0.339048,0.365359,0.402232,0.475273,0.550939,0.595213,0.619197,0.640031,0.660854,
0.635734,0.6,0.5632,0.52,0.466651,0.41,0.357698,0.31,0.270059,0.26,0.294568,0.34,0.365421,0.4,0.472499,0.55,0.595834,0.62,0.640555,0.66111,
0.635823,0.600178,0.563491,0.520484,0.467357,0.410827,0.358568,0.310918,0.270729,0.259672,0.293263,0.338919,0.364691,0.398149,0.469392,0.547414,0.594482,0.619076,0.63958,0.660084,
0.635912,0.600356,0.563782,0.520966,0.468061,0.411653,0.359437,0.311835,0.271412,0.25938,0.291971,0.33781,0.36397,0.396365,0.466303,0.544768,0.593092,0.618152,0.638607,0.65906,
0.636001,0.600534,0.564071,0.521445,0.468762,0.412478,0.360305,0.312751,0.272107,0.259122,0.290692,0.336676,0.363259,0.394647,0.463233,0.542066,0.591664,0.617227,0.637637,0.658038,
0.636089,0.600711,0.564359,0.521922,0.469461,0.413302,0.361173,0.313665,0.272815,0.258899,0.289428,0.335516,0.362553,0.392991,0.460185,0.539312,0.590197,0.616298,0.636669,0.65702,
0.636178,0.600888,0.564646,0.522396,0.470158,0.414126,0.36204,0.314579,0.273535,0.25871,0.288178,0.334334,0.361854,0.391397,0.457162,0.536509,0.588688,0.615364,0.635704,0.656003,
0.636266,0.601064,0.564932,0.522868,0.470853,0.414949,0.362906,0.315492,0.274266,0.258554,0.286944,0.33313,0.361158,0.38986,0.454165,0.53366,0.587137,0.614422,0.634741,0.65499,
0.636354,0.60124,0.565217,0.523337,0.471545,0.415771,0.363772,0.316403,0.275008,0.25843,0.285726,0.331906,0.360464,0.388381,0.451198,0.530769,0.585542,0.613472,0.63378,0.653978,
0.636441,0.601415,0.565502,0.523804,0.472235,0.416592,0.364636,0.317314,0.275761,0.258337,0.284526,0.330662,0.359772,0.386955,0.448261,0.52784,0.583902,0.61251,0.632822,0.65297,
0.636529,0.60159,0.565785,0.524269,0.472923,0.417412,0.3655,0.318224,0.276525,0.258276,0.283344,0.329401,0.359079,0.385581,0.445358,0.524874,0.582216,0.611536,0.631866,0.651964,
0.636616,0.601765,0.566066,0.524732,0.473608,0.418231,0.366363,0.319132,0.277298,0.258245,0.282181,0.328123,0.358383,0.384256,0.442491,0.521876,0.580483,0.610548,0.630912,0.65096,
0.636703,0.601939,0.566347,0.525192,0.47429,0.419049,0.367226,0.32004,0.27808,0.258245,0.281037,0.326831,0.357685,0.38298,0.439662,0.518849,0.578702,0.609544,0.629961,0.649959,
0.63679,0.602112,0.566627,0.52565,0.474971,0.419866,0.368088,0.320946,0.278872,0.258273,0.279914,0.325524,0.356982,0.381749,0.436872,0.515795,0.57687,0.608521,0.629013,0.64896,
0.636876,0.602285,0.566906,0.526105,0.475649,0.420681,0.368949,0.321852,0.279673,0.25833,0.278812,0.324205,0.356273,0.380561,0.434124,0.512718,0.574988,0.60748,0.628066,0.647964,
0.636963,0.602458,0.567184,0.526559,0.476325,0.421496,0.369809,0.322756,0.280483,0.258415,0.277732,0.322874,0.355557,0.379415,0.431421,0.509621,0.573055,0.606417,0.627122,0.64697,
0.637049,0.60263,0.567461,0.52701,0.476998,0.42231,0.370669,0.32366,0.2813,0.258527,0.276675,0.321533,0.354832,0.378308,0.428763,0.506507,0.571068,0.605332,0.626181,0.645979,
0.637135,0.602802,0.567737,0.527459,0.477669,0.423122,0.371527,0.324563,0.282125,0.258666,0.275641,0.320184,0.354097,0.377238,0.426153,0.503379,0.569027,0.604223,0.625242,0.644991,
0.63722,0.602974,0.568012,0.527905,0.478337,0.423933,0.372386,0.325464,0.282958,0.258832,0.27463,0.318826,0.353351,0.376205,0.423593,0.500239,0.566932,0.603088,0.624305,0.644004,
0.637306,0.603145,0.568286,0.52835,0.479003,0.424743,0.373243,0.326365,0.283798,0.259023,0.273645,0.317462,0.352592,0.375204,0.421085,0.49709,0.56478,0.601925,0.62337,0.643021,
0.637391,0.603315,0.568559,0.528792,0.479666,0.425552,0.3741,0.327265,0.284645,0.259239,0.272684,0.316092,0.35182,0.374236,0.41863,0.493936,0.562571,0.600734,0.622438,0.642039,
0.637476,0.603485,0.568831,0.529232,0.480327,0.42636,0.374956,0.328164,0.285498,0.25948,0.27175,0.314719,0.351033,0.373297,0.416231,0.490779,0.560304,0.599512,0.621508,0.64106,
